,season,week,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,carries,rushing_yards_before_contact_avg,rushing_yards_after_contact_avg,offense_pct,team_passing_yards,team_passing_tds,team_passing_first_downs,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_first_downs,team_rushing_epa,rushing_first_downs,rushing_epa,ffpts,temp_week,ffpts_target
180,2018,7,3.308769230769231,30.76923076923077,2.495,13,65,5.0,0,75.47413308162754,-10.474133081627542,-0.8057025447405801,0.4615384615384615,13.0,2.6,2.4,0.41,202.0,2.0,10.0,8.894015,146.0,2.0,10.0,-0.5670359,4.0,0.75977117,6.5,,
181,2018,7,4.6696,36.36363636363637,2.8892500000000005,11,50,4.545454545454546,1,49.49369792499808,0.5063020750019263,0.0460274613638114,0.1818181818181818,11.0,4.4,0.2,0.57,379.0,1.0,15.0,17.436865,67.0,1.0,5.0,-2.9077291,3.0,-1.2145579,11.0,,
182,2018,7,3.2534000000000005,30.0,2.5768999999999997,10,50,5.0,1,49.07513959784514,0.924860402154856,0.0924860402154856,0.4,10.0,3.3,1.7,0.33,217.0,2.0,10.0,14.11191,248.0,1.0,12.0,7.7256947,4.0,1.7303228,11.0,,
183,2018,7,5.365357142857143,8.333333333333332,2.9815,12,28,2.333333333333333,0,45.383191818949136,-17.383191818949136,-1.4485993182457613,0.25,12.0,1.1,1.3,0.82,217.0,1.0,11.0,-6.6533413,70.0,0.0,4.0,-11.147971,0.0,-4.103449,2.8000000000000003,,
185,2018,7,5.05175,27.27272727272727,2.930272727272728,11,40,3.636363636363636,0,30.933795667481117,9.066204332518886,0.8242003938653533,0.6363636363636364,11.0,2.5,1.2,0.7,277.0,3.0,15.0,14.7056055,108.0,0.0,5.0,-6.0911684,2.0,-0.947212,4.0,,
187,2018,7,2.549303797468354,26.31578947368421,3.185277777777778,19,158,8.31578947368421,0,78.36602634941883,79.63397365058117,4.191261771083219,0.5263157894736842,19.0,4.8,3.5,0.59,217.0,2.0,10.0,14.11191,248.0,1.0,12.0,7.7256947,5.0,2.410021,15.8,,
190,2018,7,5.438648648648649,76.92307692307693,3.2706153846153847,13,37,2.8461538461538463,1,36.148256092884765,0.8517439071152353,0.0655187620857873,0.6153846153846154,13.0,-0.8,3.6,0.31,189.0,2.0,8.0,1.8011427,131.0,2.0,6.0,-2.7871861,2.0,-1.4303348,9.7,,
194,2018,7,3.1512345679012346,0.0,3.011461538461538,16,81,5.0625,0,53.85194152107515,27.14805847892485,1.6967536549328033,0.4375,16.0,1.2,3.9,0.64,175.0,0.0,9.0,-22.780098,135.0,0.0,6.0,0.60341096,4.0,-1.6674638,8.1,,
199,2018,7,4.683055555555555,30.0,2.6517777777777773,10,36,3.6,0,41.5647753139737,-5.564775313973698,-0.5564775313973698,0.4,10.0,2.1,1.5,0.27,277.0,3.0,15.0,14.7056055,108.0,0.0,5.0,-6.0911684,1.0,-0.8463984,3.6,,
202,2018,7,7.2366666666666655,26.666666666666668,2.7505,15,33,2.2,0,54.183239717708624,-21.183239717708624,-1.412215981180575,0.3333333333333333,15.0,1.1,1.1,1.0,273.0,1.0,10.0,-0.4780443,73.0,1.0,6.0,-2.960832,2.0,-3.7907577,3.3000000000000003,,
204,2018,7,5.1745238095238095,25.0,3.005,12,42,3.5,0,67.82399647919014,-25.823996479190143,-2.1519997065991787,0.1666666666666666,12.0,1.4,2.1,0.95,306.0,2.0,12.0,15.844671,47.0,0.0,2.0,-3.3632708,2.0,-0.7450622,4.2,,
206,2018,7,3.109230769230769,15.384615384615383,3.0936,13,91,7.0,0,52.53732206001591,38.46267793998409,2.95866753384493,0.5384615384615384,13.0,3.8,3.2,0.63,237.0,1.0,16.0,10.365345,164.0,1.0,7.0,1.2688816,3.0,2.311924,9.1,,
209,2018,7,4.535757575757576,25.0,2.2621818181818187,12,33,2.75,1,47.36185132154974,-14.361851321549745,-1.1968209434624786,0.3333333333333333,12.0,2.3,0.5,0.34,237.0,1.0,16.0,10.365345,164.0,1.0,7.0,1.2688816,2.0,-1.0379151,9.3,,
211,2018,8,4.276896551724138,0.0,3.3073,12,58,4.833333333333333,1,51.06123006540941,6.938769934590596,0.5782308278825496,0.4166666666666667,12.0,3.6,1.3,0.56,269.0,1.0,11.0,-6.113136,116.0,1.0,6.0,0.22244833,3.0,0.32383683,11.8,,
212,2018,8,3.483809523809524,38.46153846153847,2.560923076923077,13,63,4.846153846153846,0,66.97420475680683,-8.974204756806827,-0.7478503964005689,0.3333333333333333,13.0,2.3,2.5,0.43,164.0,1.0,9.0,4.2744284,106.0,1.0,6.0,-3.9789877,3.0,0.39091456,6.300000000000001,,
213,2018,8,2.5911538461538464,18.181818181818183,2.5748,11,78,7.090909090909091,0,47.004141219717766,21.995858780282237,2.199585878028224,0.8,11.0,3.2,3.9,0.36,239.0,3.0,13.0,16.617838,222.0,2.0,11.0,11.121187,4.0,3.1417968,7.800000000000001,,
214,2018,8,3.272439024390244,0.0,2.8528823529411764,21,123,5.857142857142857,2,102.60444808456782,20.39555191543218,0.9712167578777228,0.3809523809523809,21.0,3.8,2.1,0.83,280.0,2.0,13.0,9.821559,138.0,2.0,8.0,-4.150029,6.0,-3.878917,24.3,,
218,2018,8,5.342105263157894,7.6923076923076925,2.4890769230769227,13,38,2.923076923076923,0,50.18639926662767,-12.186399266627667,-0.9374153282021284,0.3846153846153846,13.0,2.1,0.8,0.97,316.0,1.0,15.0,-8.635634,37.0,0.0,1.0,-3.7367778,1.0,-2.9372754,3.8,,
219,2018,8,3.975714285714286,12.0,2.8943333333333325,25,105,4.2,1,89.11999860415264,15.880001395847358,0.6352000558338944,0.56,25.0,2.2,2.0,0.67,248.0,3.0,11.0,15.824088,176.0,1.0,8.0,-1.3017519,5.0,-2.3255858,16.5,,
221,2018,8,4.426530612244898,36.36363636363637,2.7552222222222227,11,49,4.454545454545454,1,40.52377212220299,3.476227877797008,0.3476227877797008,0.5,11.0,1.3,3.2,0.49,238.0,2.0,11.0,-3.6728928,101.0,1.0,8.0,5.857978,3.0,0.45220584,10.9,,
223,2018,8,3.406805555555556,15.384615384615383,2.616846153846154,13,72,5.538461538461538,0,58.176740518386936,13.823259481613064,1.063327652431774,0.4615384615384615,13.0,2.8,2.8,0.56,,,,,,,,,4.0,-4.5298295,7.2,8.0,4.9
225,2018,8,4.537966101694916,12.5,2.927,16,59,3.6875,0,67.30090152636562,-11.30090152636562,-0.7533934350910414,0.2666666666666666,16.0,2.1,1.6,0.8,252.0,2.0,15.0,-1.0224547,88.0,0.0,3.0,-2.2237499,2.0,-3.8374825,5.9,,
233,2018,8,3.425530303030304,24.0,2.6054166666666663,25,132,5.28,2,109.7823721590846,13.217627840915398,0.5746794713441478,0.391304347826087,25.0,3.8,1.5,0.63,239.0,3.0,13.0,16.617838,222.0,2.0,11.0,11.121187,6.0,9.295134,25.200000000000003,,
237,2018,8,3.636107382550336,3.8461538461538463,2.993217391304348,26,149,5.730769230769231,1,111.90177587302593,24.098224126974078,1.0040926719572532,0.3333333333333333,26.0,3.6,2.2,0.6,178.0,1.0,10.0,4.6921253,182.0,1.0,6.0,-3.8629258,4.0,-3.9116602,20.9,,
239,2018,9,4.687755102040816,23.07692307692308,3.13125,13,49,3.769230769230769,0,43.70160820098766,5.298391799012343,0.4075685999240264,0.4615384615384615,13.0,1.5,2.3,0.35,229.0,0.0,8.0,-17.504837,80.0,0.0,5.0,-4.563969,3.0,-2.8194468,4.9,,
240,2018,9,3.329333333333333,30.0,2.6601,10,60,6.0,1,58.177756483737696,1.8222435162623043,0.1822243516262304,0.4,10.0,3.6,2.4,0.41,350.0,4.0,17.0,18.92377,154.0,1.0,6.0,5.632424,2.0,2.6888232,12.0,,
242,2018,9,3.7546153846153847,5.88235294117647,2.597357142857143,17,65,3.823529411764706,0,74.79552605771184,-10.79552605771184,-0.67472037860699,0.375,17.0,2.4,1.1,0.58,290.0,1.0,13.0,6.5769873,75.0,1.0,5.0,-3.603948,4.0,-4.7583017,6.5,,
244,2018,9,3.737142857142858,0.0,2.6485000000000003,11,49,4.454545454545454,0,67.05805334924712,-18.05805334924712,-1.6416412135679197,0.1818181818181818,11.0,2.3,2.2,0.46,,,,,,,,,3.0,0.60226256,4.9,9.0,6.1000000000000005
245,2018,9,5.185897435897435,26.666666666666668,2.631583333333333,15,39,2.6,0,50.83594982648732,-18.83594982648732,-1.4489192174221015,0.3846153846153846,15.0,1.7,0.9,0.35,213.0,2.0,11.0,7.2309775,98.0,0.0,4.0,-5.7456026,3.0,-4.65084,3.9,,
251,2018,9,2.3513483146067413,10.0,2.551375,10,89,8.9,0,50.11339029490646,38.88660970509354,3.888660970509354,0.2,10.0,8.0,0.9,0.57,164.0,1.0,10.0,1.9268559,128.0,1.0,3.0,-6.924091,1.0,0.322011,8.9,,
253,2018,9,4.756451612903225,40.0,2.9948,10,31,3.1,1,25.140416938767167,-0.1404169387671672,-0.0156018820852408,0.3333333333333333,10.0,2.3,0.8,0.45,164.0,1.0,10.0,1.9268559,128.0,1.0,3.0,-6.924091,1.0,-1.3687958,9.1,,
256,2018,9,5.721612903225807,8.333333333333332,2.99425,12,31,2.583333333333333,2,35.14043695659782,-4.140436956597817,-0.3450364130498181,0.4166666666666667,12.0,1.8,0.8,0.79,331.0,1.0,13.0,3.6074402,123.0,3.0,11.0,4.6582527,4.0,1.7995031,15.1,,
259,2018,9,7.991428571428573,58.333333333333336,2.6728750000000003,12,21,1.75,0,50.63955399748107,-29.639553997481077,-2.469962833123423,0.1666666666666666,12.0,1.2,0.6,0.65,213.0,2.0,11.0,7.2309775,98.0,0.0,4.0,-5.7456026,1.0,-4.124589,2.1,,
269,2018,10,3.957727272727272,36.36363636363637,2.571375,11,44,4.0,0,42.17197220517915,1.828027794820848,0.1661843449837134,0.2727272727272727,11.0,1.5,2.5,0.65,330.0,2.0,19.0,9.410036,71.0,0.0,5.0,-5.100776,3.0,-2.8868027,4.4,,
275,2018,10,3.16,18.181818181818183,2.716454545454545,11,58,5.2727272727272725,0,46.85255149193653,11.147448508063476,1.0134044098239523,0.4545454545454545,11.0,2.3,3.0,0.57,176.0,3.0,9.0,3.833333,273.0,1.0,15.0,11.025977,4.0,0.094790004,5.800000000000001,,
277,2018,10,3.774492753623188,14.285714285714285,2.5550714285714293,14,69,4.928571428571429,0,79.20023851636877,-10.20023851636877,-0.7285884654549122,0.2857142857142857,14.0,2.3,2.6,0.33,247.0,3.0,13.0,18.159018,212.0,2.0,10.0,-1.0408077,4.0,1.4147173,6.9,,
280,2018,10,3.8959016393442623,26.666666666666668,2.562076923076923,15,61,4.066666666666666,0,61.44802955256084,-0.4480295525608397,-0.0298686368373893,0.2666666666666666,15.0,2.5,1.6,0.48,,,,,,,,,2.0,-2.088399,6.1000000000000005,10.0,5.2
282,2018,10,4.264255319148936,0.0,2.7619,11,47,4.2727272727272725,0,44.41791802241449,2.58208197758551,0.2347347252350463,0.3636363636363636,11.0,2.5,1.8,0.21,265.0,3.0,13.0,22.019714,244.0,3.0,18.0,11.317457,3.0,0.027504189,4.7,,
283,2018,10,2.4787500000000007,45.0,2.9463,20,176,8.8,1,122.65686858918522,53.34313141081478,2.667156570540739,0.3,20.0,6.2,2.6,0.79,216.0,3.0,13.0,12.565627,211.0,1.0,6.0,4.751567,5.0,4.6834817,23.6,,
284,2018,10,4.299032258064517,36.36363636363637,2.4141000000000004,11,31,2.8181818181818183,0,51.05099380593024,-20.05099380593024,-1.8228176187209308,0.2727272727272727,11.0,1.5,1.4,0.27,267.0,0.0,12.0,-4.3040733,40.0,1.0,4.0,-5.4674706,2.0,-1.9872284,3.1,,
286,2018,10,3.3573267326732674,41.17647058823529,2.9150000000000005,17,101,5.941176470588236,1,80.27148452290768,20.72851547709232,1.2193244398289598,0.3529411764705882,17.0,4.5,1.4,0.6,250.0,1.0,14.0,-0.26362336,124.0,1.0,6.0,-1.0192707,5.0,3.7918801,16.1,,
287,2018,10,4.058761061946903,11.538461538461538,2.997869565217392,26,113,4.346153846153846,2,139.13767047752367,-27.13767047752367,-1.0855068191009467,0.28,26.0,2.3,2.0,0.67,247.0,3.0,13.0,18.159018,212.0,2.0,10.0,-1.0408077,4.0,-1.7353625,23.3,,
288,2018,10,2.39462962962963,41.66666666666667,2.7002727272727274,12,108,9.0,1,53.30269525311613,54.69730474688387,4.55810872890699,0.4166666666666667,12.0,8.4,0.6,0.4,176.0,3.0,9.0,3.833333,273.0,1.0,15.0,11.025977,4.0,4.51544,16.8,,
291,2018,10,2.392777777777778,0.0,2.537,13,90,6.923076923076923,0,67.98805492000352,22.01194507999648,1.6932265446151138,0.3076923076923077,13.0,2.5,4.4,0.43,213.0,0.0,11.0,-14.723644,131.0,0.0,6.0,0.099846184,4.0,3.3999844,9.0,,
292,2018,10,3.5043076923076923,23.07692307692308,3.15325,13,65,5.0,1,46.7637352429559,18.236264757044097,1.4027895966956998,0.4615384615384615,13.0,3.5,1.5,0.4,325.0,5.0,14.0,25.450138,138.0,1.0,10.0,0.5716889,6.0,1.0419239,12.5,,
295,2018,10,3.2705172413793107,63.63636363636363,2.759818181818181,11,58,5.2727272727272725,2,45.46105306084269,12.538946939157306,1.1399042671961188,0.6363636363636364,11.0,4.2,1.1,0.23,249.0,2.0,11.0,10.596084,150.0,2.0,11.0,0.9691539,5.0,4.7980766,17.8,,
301,2018,11,3.8806896551724126,33.33333333333333,3.2458333333333336,15,87,5.8,1,61.27287535406369,25.727124645936307,1.7151416430624205,0.4,15.0,1.9,3.9,0.51,220.0,1.0,11.0,3.008934,94.0,1.0,9.0,-4.1292515,9.0,3.4432597,14.7,,
302,2018,11,4.452545454545455,0.0,2.4723333333333333,12,55,4.583333333333333,0,68.4455752911477,-13.445575291147703,-1.120464607595642,0.1666666666666666,12.0,3.8,0.8,0.85,413.0,4.0,21.0,9.302107,76.0,1.0,4.0,-1.3833036,2.0,-3.118435,5.5,,
307,2018,11,3.4873770491803286,18.181818181818183,2.7031,11,61,5.545454545454546,0,56.38183380563397,4.618166194366033,0.4198332903969121,0.2727272727272727,11.0,3.5,2.1,0.47,,,,,,,,,3.0,-0.61356723,6.1000000000000005,,
309,2018,11,3.995571428571429,7.142857142857142,2.5914615384615383,14,70,5.0,0,54.28249897542376,13.717501024576237,1.0551923865058643,0.3846153846153846,14.0,3.1,1.9,0.85,478.0,6.0,21.0,9.352104,98.0,0.0,2.0,-2.6181767,2.0,-2.5178843,7.0,,
312,2018,11,3.877936507936509,5.555555555555555,2.46375,18,63,3.5,0,64.79287458151023,-5.792874581510233,-0.3407573283241313,0.2941176470588235,18.0,1.4,2.1,0.65,165.0,1.0,12.0,-1.0655183,148.0,0.0,8.0,-3.172687,1.0,-2.022087,6.300000000000001,,
318,2018,11,3.3476923076923075,20.0,2.7551,10,52,5.2,0,41.75003903143463,10.249960968565368,1.0249960968565368,0.6,10.0,2.2,3.0,0.21,,,,,,,,,3.0,1.2638857,5.2,11.0,11.1
320,2018,11,4.024871794871795,33.33333333333333,2.3353333333333333,12,39,3.25,0,44.12506310908317,-5.125063109083172,-0.4270885924235976,0.4166666666666667,12.0,1.4,1.8,0.34,,,,,,,,,3.0,-1.7987837,3.9,,
321,2018,11,5.429166666666667,10.0,2.5535,10,24,2.4,0,46.42440091444667,-22.42440091444667,-2.242440091444667,0.1,10.0,1.3,1.1,0.7,203.0,1.0,10.0,-4.0079246,87.0,0.0,4.0,-7.032522,1.0,-5.461095,2.4000000000000004,,
324,2018,12,5.937142857142858,16.666666666666664,3.142363636363636,12,35,2.9166666666666665,0,40.43937336004143,-5.439373360041429,-0.4532811133367858,0.25,12.0,2.0,0.9,0.43,268.0,2.0,12.0,-5.2889876,80.0,1.0,5.0,0.65850425,1.0,-2.0386498,3.5,,
325,2018,12,3.233283582089553,14.285714285714285,2.701692307692308,14,67,4.785714285714286,0,54.39701396398576,12.602986036014244,0.9002132882867316,0.2857142857142857,14.0,3.4,1.4,0.55,204.0,2.0,8.0,5.832385,113.0,1.0,5.0,1.012872,4.0,1.7154406,6.7,,
327,2018,12,3.1092941176470585,20.0,2.586071428571429,15,85,5.666666666666667,0,77.46321146111511,7.536788538884892,0.5024525692589928,0.4666666666666667,15.0,4.3,1.3,0.52,347.0,3.0,17.0,13.736247,118.0,0.0,6.0,-0.58262146,3.0,-0.9725175,8.5,,
328,2018,12,4.765952380952381,46.42857142857143,2.776291666666666,28,84,3.0,1,100.54063114926352,-18.54063114926352,-0.6866900425653155,0.1851851851851851,28.0,0.9,2.1,0.72,258.0,4.0,14.0,22.392036,84.0,1.0,7.0,-6.6282473,5.0,-3.3299263,14.4,,
336,2018,12,3.876923076923077,36.36363636363637,2.5345,11,52,4.727272727272728,0,41.92069308124682,10.079306918753176,0.9163006289775614,0.6363636363636364,11.0,2.9,1.8,0.47,171.0,4.0,9.0,3.818428,150.0,0.0,9.0,1.2162434,2.0,0.31849125,5.2,,
337,2018,12,2.7781967213114758,0.0,2.402333333333333,10,61,6.1,2,54.35843123733662,6.641568762663383,0.6641568762663382,0.3,10.0,1.3,4.8,0.38,259.0,3.0,17.0,10.818479,178.0,3.0,11.0,9.158714,5.0,4.767504,18.1,,
338,2018,12,3.245471698113206,0.0,3.1168333333333336,14,106,7.571428571428571,0,58.084831890943136,47.915168109056864,3.422512007789776,0.4285714285714285,14.0,5.4,2.1,0.48,221.0,1.0,12.0,-8.337385,148.0,0.0,9.0,2.9725215,6.0,2.815179,10.6,,
340,2018,12,3.4674509803921567,18.181818181818183,2.590727272727273,11,51,4.636363636363637,1,37.61531614941921,13.384683850580792,1.2167894409618902,0.4545454545454545,11.0,2.5,2.2,0.48,,,,,,,,,2.0,-0.087708026,11.1,12.0,12.1
344,2018,12,2.8678947368421057,44.44444444444444,2.4610625000000006,18,95,5.277777777777778,2,64.66784563194376,30.33215436805624,1.685119687114235,0.6111111111111112,18.0,2.1,3.2,0.44,127.0,1.0,6.0,-8.649212,226.0,2.0,13.0,7.9829884,5.0,5.9543867,21.5,,
350,2018,12,5.156551724137932,0.0,2.759714285714286,10,29,2.9,0,38.75786879202971,-9.757868792029711,-0.9757868792029712,0.2,10.0,1.0,1.9,0.59,342.0,3.0,18.0,12.252863,91.0,0.0,4.0,-11.656552,0.0,-2.9586465,2.9000000000000004,,
351,2018,12,4.533030303030303,18.181818181818183,2.6634,11,33,3.0,0,43.83284414648993,-10.832844146489933,-0.9848040133172666,0.2727272727272727,11.0,1.5,1.5,0.4,342.0,3.0,18.0,12.252863,91.0,0.0,4.0,-11.656552,2.0,-4.1187162,3.3000000000000003,,
356,2018,13,3.3273333333333333,13.333333333333334,2.570466666666667,15,60,4.0,2,56.245407393006495,3.754592606993505,0.250306173799567,0.4,15.0,2.9,1.1,0.72,281.0,2.0,15.0,5.876179,65.0,2.0,5.0,1.0721562,4.0,1.2297841,18.0,,
357,2018,13,3.890491803278688,60.0,2.6143999999999994,15,61,4.066666666666666,0,71.30702267511042,-10.307022675110415,-0.6871348450073611,0.3333333333333333,15.0,2.2,1.9,0.71,414.0,2.0,18.0,5.728879,66.0,0.0,4.0,-11.53301,,,6.1000000000000005,13.0,9.0
360,2018,13,4.068705882352941,30.0,2.981117647058824,20,85,4.25,0,63.02978008851847,8.970219911481529,0.4721168374463962,0.3157894736842105,20.0,3.1,1.2,0.55,306.0,2.0,18.0,12.506661,130.0,1.0,8.0,-5.574338,4.0,-5.8797503,8.5,,
365,2018,13,3.438673469387755,23.809523809523807,2.896904761904762,21,98,4.666666666666667,0,100.1795756127247,-2.179575612724705,-0.1037893148916525,0.2857142857142857,21.0,2.1,2.6,0.63,128.0,0.0,8.0,-6.8778477,156.0,0.0,6.0,-1.4612162,3.0,-1.9596153,9.8,,
370,2018,13,4.411538461538462,13.333333333333334,2.8868181818181817,15,52,3.466666666666667,0,72.82318470785664,-20.82318470785664,-1.3882123138571094,0.1333333333333333,15.0,0.9,2.5,0.75,231.0,2.0,10.0,-2.8705204,198.0,0.0,10.0,5.8360696,3.0,-1.9896175,5.2,,
373,2018,13,3.881481481481481,38.46153846153847,2.5880769230769234,13,54,4.153846153846154,0,50.49441951091199,3.505580489088011,0.2696600376221547,0.3076923076923077,13.0,0.5,3.7,0.47,224.0,1.0,12.0,5.3922176,187.0,0.0,11.0,0.23716617,2.0,-2.4688168,5.4,,
374,2018,13,3.9820833333333336,41.66666666666667,2.5785555555555555,12,48,4.0,0,53.58251244455471,-5.582512444554709,-0.465209370379559,0.5,12.0,1.1,2.9,0.36,151.0,1.0,6.0,2.7695165,218.0,2.0,9.0,0.45216465,1.0,-6.302489,4.800000000000001,,
377,2018,13,4.187049180327868,27.77777777777778,2.6341875000000003,18,61,3.388888888888889,1,54.38857843457886,6.611421565421139,0.3673011980789522,0.4444444444444444,18.0,2.1,1.3,0.53,,,,,,,,,6.0,-4.1626406,12.1,13.0,9.2
378,2018,13,5.334444444444444,38.46153846153847,2.702363636363636,13,36,2.769230769230769,0,45.520077603732695,-14.520077603732696,-1.2100064669777246,0.3333333333333333,13.0,1.5,1.3,0.4,150.0,0.0,7.0,-1.3263962,79.0,0.0,2.0,-14.078042,0.0,-10.61956,3.6,,
381,2018,14,4.435,0.0,2.7807,12,42,3.5,0,49.86388293732684,-7.863882937326835,-0.6553235781105696,0.25,12.0,0.6,2.9,0.36,206.0,0.0,9.0,-6.7755775,176.0,2.0,10.0,7.993986,3.0,-0.94342905,4.2,,
383,2018,14,3.1430666666666665,0.0,2.5838,15,75,5.0,0,83.2808425889516,-8.2808425889516,-0.5520561725967733,0.3333333333333333,15.0,2.8,2.2,0.48,377.0,2.0,18.0,11.84311,94.0,1.0,8.0,-1.7389661,5.0,1.2050257,7.5,,
387,2018,14,2.2221739130434783,33.33333333333333,2.209916666666667,12,92,7.666666666666667,0,45.29249167280285,41.70750832719715,3.791591666108832,0.5454545454545454,12.0,4.1,3.6,0.48,265.0,3.0,10.0,8.798772,189.0,2.0,8.0,11.6404705,3.0,3.7685277,9.2,,
392,2018,14,4.567555555555556,69.56521739130434,2.799954545454545,23,90,3.9130434782608696,0,112.76346271669516,-24.763462716695173,-1.1256119416679624,0.3181818181818182,23.0,2.9,1.0,0.86,332.0,2.0,15.0,7.460696,84.0,0.0,3.0,-6.162902,,,9.0,,
393,2018,14,10.796923076923076,60.0,3.01725,10,13,1.3,0,29.454332113642103,-16.454332113642103,-1.6454332113642105,0.0,10.0,0.5,0.8,0.63,162.0,0.0,9.0,2.1726482,264.0,4.0,10.0,6.3966675,0.0,-4.9415565,1.3,,
396,2018,14,6.1184375000000015,18.75,2.72,16,32,2.0,1,49.72869294775589,-17.72869294775589,-1.108043309234743,0.25,16.0,1.4,0.6,0.49,,,,,,,,,2.0,-2.5754502,9.2,,
397,2018,14,5.113939393939394,58.333333333333336,3.137900000000001,12,33,2.75,0,59.160312101869664,-26.160312101869664,-2.1800260084891385,0.1666666666666666,12.0,1.7,1.1,0.32,101.0,0.0,6.0,-5.5866103,122.0,1.0,7.0,-0.339247,2.0,-3.7194376,3.3000000000000003,,
399,2018,14,5.524242424242424,14.285714285714285,2.6547272727272726,14,33,2.357142857142857,1,46.4384197874338,-13.4384197874338,-0.959887127673843,0.3571428571428571,14.0,0.6,1.8,0.71,267.0,1.0,14.0,3.6174498,89.0,2.0,6.0,-2.1458704,2.0,-3.2177248,9.3,,
402,2018,14,3.9415384615384617,35.294117647058826,2.6920714285714284,17,78,4.588235294117647,1,67.11694068686178,2.8830593131382187,0.1801912070711386,0.25,17.0,3.1,1.5,0.65,196.0,2.0,11.0,2.7931488,138.0,1.0,6.0,3.8962083,4.0,0.34345224,13.8,,
410,2018,14,3.0436666666666667,0.0,2.776111111111111,11,60,5.454545454545454,0,51.16577757507651,-3.165777575076511,-0.3165777575076511,0.5,11.0,3.7,1.7,0.45,262.0,3.0,16.0,6.577108,107.0,0.0,5.0,-6.024951,1.0,-1.3930957,6.0,,
412,2018,14,5.647631578947369,64.28571428571429,3.0422857142857143,14,38,2.7142857142857144,0,49.95737551197732,-11.957375511977318,-0.8540982508555227,0.3571428571428571,14.0,1.9,0.9,0.42,197.0,3.0,11.0,1.2293758,227.0,1.0,6.0,2.493021,2.0,-3.1308212,3.8,,
415,2018,14,4.85030303030303,20.0,3.0823571428571435,15,66,4.4,1,52.70523507031627,9.29476492968373,0.663911780691695,0.5,15.0,2.3,2.1,0.68,220.0,1.0,10.0,3.607113,85.0,1.0,7.0,0.111062765,5.0,2.1873808,12.6,,
418,2018,15,5.5516,52.94117647058824,2.873733333333333,17,50,2.9411764705882355,0,77.45918296582559,-41.45918296582559,-2.961370211844685,0.2142857142857142,17.0,1.4,1.5,0.73,275.0,1.0,13.0,9.219762,94.0,0.0,2.0,-9.099988,1.0,-2.3566403,5.0,,
419,2018,15,4.210000000000001,0.0,2.5974,11,35,3.1818181818181817,0,44.15485103235882,-9.15485103235882,-0.8322591847598928,0.3636363636363636,11.0,1.2,2.0,0.28,204.0,1.0,9.0,2.6441803,117.0,1.0,9.0,-5.0603337,1.0,-1.7541153,3.5,,
421,2018,15,3.2624444444444447,40.0,2.787888888888889,10,45,4.5,1,34.099052405187194,10.900947594812806,1.0900947594812809,0.6,10.0,1.3,3.2,0.46,208.0,1.0,7.0,3.1443608,105.0,1.0,7.0,0.6311424,4.0,2.9726393,10.5,,
425,2018,15,3.610416666666668,0.0,2.921636363636364,11,48,4.363636363636363,0,46.53994373367298,1.4600562663270225,0.1327323878479111,0.3636363636363636,11.0,1.4,3.0,0.51,131.0,1.0,7.0,-0.016417038,242.0,1.0,16.0,-0.69386435,3.0,-1.0633614,4.800000000000001,,
431,2018,15,4.172985074626865,42.85714285714285,2.6085833333333333,14,67,4.785714285714286,1,101.0204612957996,-39.02046129579959,-3.0015739458307378,0.1538461538461538,14.0,2.9,1.9,0.64,203.0,0.0,8.0,-4.6803055,155.0,1.0,11.0,-2.2035985,5.0,2.8155031,12.7,,
432,2018,15,3.702586206896552,37.5,2.492666666666666,16,58,3.625,1,81.42790814618499,-23.42790814618499,-1.464244259136562,0.125,16.0,1.4,2.2,0.76,313.0,2.0,18.0,5.574528,119.0,2.0,7.0,4.8700066,4.0,1.1059207,11.8,,
434,2018,15,3.51375,0.0,2.8056,10,48,4.8,2,46.13303643392784,1.8669635660721653,0.1866963566072165,0.5,10.0,3.2,1.6,0.31,270.0,0.0,9.0,7.7496333,111.0,3.0,7.0,-1.5140233,5.0,3.7821188,16.8,,
438,2018,15,4.866875,8.333333333333332,2.868666666666667,12,48,4.0,2,53.30043140691011,-5.300431406910107,-0.4417026172425089,0.5,12.0,1.7,2.3,0.83,339.0,0.0,18.0,-5.1410813,82.0,2.0,5.0,0.50008297,3.0,0.36027995,16.8,,
444,2018,15,1.8721951219512196,0.0,2.558,12,123,10.25,1,65.22507896452689,57.77492103547311,4.814576752956093,0.3333333333333333,12.0,8.6,1.7,0.49,108.0,0.0,6.0,-24.138565,156.0,1.0,6.0,2.5486867,4.0,3.752336,18.3,,
446,2018,15,4.202173913043478,28.57142857142857,2.6487142857142865,14,46,3.2857142857142856,0,59.872240061520415,-13.872240061520417,-0.9908742901086012,0.4285714285714285,14.0,2.5,0.8,0.6,204.0,1.0,9.0,2.6441803,117.0,1.0,9.0,-5.0603337,3.0,-2.110336,4.6000000000000005,,
448,2018,15,3.443970588235294,46.66666666666666,2.7255333333333334,15,68,4.533333333333333,1,67.91798071418233,0.0820192858176653,0.0054679523878443,0.4,15.0,2.5,2.0,0.39,215.0,2.0,10.0,-1.6194354,220.0,3.0,10.0,4.4729543,3.0,1.146337,12.8,,
