season,week,team,fpts_gained,fpts_lost
2020,6,TB,4.106666634480159,5.475555512640209
2020,7,CLE,4.106666634480159,5.475555512640209
2020,7,DEN,3.2399999717871353,6.479999943574267
2020,7,DET,0.8666666626930233,3.466666650772095
2020,7,GB,0.0,0.0
2020,7,JAX,0.0,0.0
2020,7,NYJ,0.0,0.0
2020,7,SF,0.0,0.0
2020,7,TB,0.0,0.0
2020,7,WAS,0.0,0.0
2020,8,BAL,0.0,0.0
2020,8,BUF,0.0,0.0
2020,8,CAR,0.0,0.0
2020,8,CHI,0.0,0.0
2020,8,DAL,0.0,0.0
2020,8,DET,0.0,0.0
2020,8,GB,0.0,0.0
2020,8,IND,0.0,0.0
2020,8,LAC,0.0,0.0
2020,8,NYJ,0.0,0.0
2020,8,TB,0.0,0.0
2020,9,ARI,0.0,0.0
2020,9,CAR,0.0,0.0
2020,9,DAL,0.0,0.0
2020,9,DEN,0.0,0.0
2020,9,DET,0.0,0.0
2020,9,GB,0.0,0.0
2020,9,HOU,0.0,0.0
2020,9,JAX,2.4499999781449633,3.2666666375266153
2020,9,MIA,2.4499999781449633,3.2666666375266153
2020,9,NE,2.4499999781449633,3.2666666375266153
2020,9,NO,2.4499999781449633,4.899999956289923
2020,9,NYG,0.0,0.0
2020,9,NYJ,0.8866666674613948,1.773333334922786
2020,9,SEA,1.7583333313465115,1.773333334922786
2020,9,SF,4.208333309491476,4.448888860808476
2020,9,TB,5.09499997695287,5.631111084090335
2020,9,WAS,4.208333309491475,6.673333291212712
2020,10,CHI,3.3366666456063587,6.673333291212712
2020,10,DEN,0.8866666674613948,3.546666669845581
2020,10,GB,0.0,
2020,10,JAX,0.0,0.0
2020,10,LAC,0.0,0.0
2020,10,NE,0.0,0.0
2020,10,SEA,0.0,0.0
2020,10,SF,0.0,0.0
2020,10,TB,0.0,0.0
2020,11,ATL,0.0,0.0
2020,11,BAL,0.0,0.0
2020,11,CAR,0.0,0.0
2020,11,HOU,0.0,
2020,11,IND,0.0,0.0
2020,11,JAX,0.0,0.0
2020,11,MIA,0.0,0.0
2020,11,NO,0.0,0.0
2020,11,NYJ,0.0,0.0
2020,11,PIT,0.0,0.0
2020,11,WAS,0.0,0.0
2020,12,ARI,0.0,
2020,12,CHI,0.0,
2020,12,CIN,0.0,
2020,12,GB,0.0,0.0
2020,12,NYG,0.0,0.0
2020,12,NYJ,0.0,0.0
2020,12,PHI,0.0,0.0
2020,12,SF,0.0,0.0
2020,12,TB,0.0,0.0
2020,12,TEN,0.0,0.0
2020,13,BAL,0.0,0.0
2020,13,HOU,0.0,0.0
2020,13,JAX,0.0,0.0
2020,13,SEA,0.0,0.0
2020,13,SF,0.0,0.0
2020,14,CAR,0.0,0.0
2020,14,CLE,0.0,0.0
2020,14,DET,0.0,0.0
2020,14,GB,0.0,0.0
2020,14,JAX,0.0,0.0
2020,14,LAC,0.0,0.0
2020,14,MIA,0.0,0.0
2020,14,MIN,0.0,0.0
2020,14,NE,0.0,
2020,14,NYG,0.0,
2020,14,NYJ,0.0,0.0
2020,14,SEA,0.0,0.0
2020,14,SF,0.0,0.0
2020,14,TB,0.0,0.0
2020,14,WAS,0.0,0.0
2020,15,BAL,0.0,0.0
2020,15,CAR,0.0,0.0
2020,15,CIN,0.0,0.0
2020,15,DET,0.0,0.0
2020,15,HOU,0.0,0.0
2020,15,JAX,0.0,0.0
2020,15,MIA,1.7516666873047744,0.0
2020,15,MIN,1.7516666873047744,0.0
2020,15,NYJ,1.7516666873047744,0.0
2020,15,SF,1.7516666873047744,0.0
2020,15,TB,0.0,0.0
2020,15,WAS,0.0,0.0
2020,16,ARI,0.0,0.0
2020,16,CHI,0.0,0.0
2020,16,JAX,0.0,0.0
2020,16,KC,0.0,0.0
2020,16,MIA,0.0,0.0
2020,16,NO,0.0,0.0
2020,16,NYJ,0.0,0.0
2020,16,SF,0.0,0.0
2020,16,TB,0.0,0.0
2020,16,WAS,0.0,0.0
2020,17,ATL,0.0,0.0
2020,17,BUF,0.0,0.0
2020,17,CLE,0.0,
2020,17,JAX,0.0,0.0
2020,17,LA,0.0,0.0
2020,17,NYJ,0.0,0.0
2020,17,SEA,0.0,0.0
2020,17,SF,0.0,0.0
2020,17,TB,0.0,0.0
2020,17,WAS,0.0,0.0
2021,1,ARI,7.519333359599113,4.448888932996323
2021,1,ATL,11.653999997178714,7.306666743093063
2021,1,BAL,20.62533328135808,13.499555627008277
2021,1,BUF,26.89699996660153,13.278000078226128
2021,1,CAR,24.08833323890964,17.44233336560428
2021,1,CHI,27.486666536082826,19.886999993647137
2021,1,CIN,18.515333251903456,22.260000004371005
2021,1,CLE,12.243666566660007,19.106666646401084
2021,1,DAL,7.532999934752782,14.674666633208592
2021,1,DEN,5.124333333969116,13.96466664796074
2021,1,DET,19.583333390578627,17.330999964227278
2021,1,GB,20.603333393360177,19.202999932567277
2021,1,HOU,31.197000048557918,20.69566667973995
2021,1,IND,26.878333386654656,18.577666657666363
2021,1,JAX,21.057333363592626,14.493333385636408
2021,1,KC,25.020666673531135,15.70466675162315
2021,1,LA,21.21200000556807,20.647333325942355
2021,1,LAC,23.24500002898276,26.83966665193438
2021,1,LV,18.51533334068954,27.915999933083846
2021,1,MIA,18.522666621829075,32.58533330212037
2021,1,MIN,15.268999959900976,25.474333323538303
2021,1,NE,26.150333265711865,27.065999970585104
2021,1,NO,24.149333236863217,34.05666655215124
2021,1,NYG,25.71866659472386,26.30399984878798
2021,1,NYJ,28.594333306948347,32.495333129788435
2021,1,PHI,14.874333305656911,29.102999829500913
2021,1,PIT,12.966999989251295,17.63799994078775
2021,1,SEA,10.297000023225944,18.347999948387343
2021,1,SF,7.825333318362634,13.446666702255605
2021,1,TB,12.36533331796527,8.350000040481486
2021,1,TEN,14.508666675537825,12.749666690205533
2021,1,WAS,17.266333350787562,12.03966668260594
2021,2,DAL,13.331000018119811,11.14177777452601
2021,2,DEN,8.791000018517177,9.73511112216446
2021,2,KC,6.647666660944621,0.0
2021,2,LAC,0.0,0.0
2021,2,NO,0.0,0.0
2021,2,NYJ,1.0183333257834117,2.03666665156682
2021,2,SEA,1.0183333257834117,2.03666665156682
2021,2,SF,1.8599999948094288,2.03666665156682
2021,2,TB,2.8783333205928407,2.715555535422429
2021,2,TEN,1.859999994809429,2.03666665156682
2021,2,WAS,1.859999994809429,4.073333303133647
2021,3,CLE,1.018333325783412,4.073333303133647
2021,3,DAL,0.0,
2021,3,LA,0.0,
2021,3,LV,0.0,
2021,3,NYJ,0.9433333257834117,3.7733333031336467
2021,3,SEA,0.9433333257834117,1.8866666515668198
2021,3,SF,0.9433333257834117,1.8866666515668198
2021,3,TB,1.8866666515668233,2.5155555354224286
2021,3,WAS,0.9433333257834117,1.8866666515668198
2021,4,BAL,0.9433333257834117,3.7733333031336467
2021,4,DEN,0.9433333257834117,1.8866666515668198
2021,4,GB,0.0,0.0
2021,4,IND,0.0,0.0
2021,4,JAX,0.9466666770478089,0.0
2021,4,KC,0.9466666770478089,0.0
2021,4,LV,0.9466666770478089,0.0
2021,4,NYJ,1.5800000083943209,0.8444444417953467
2021,4,SEA,0.6333333313465118,0.8444444417953467
2021,4,TB,1.2666666626930236,1.2666666626930219
2021,5,CAR,1.2666666626930236,1.6888888835906959
2021,5,CHI,0.6333333313465118,1.26666666269302
2021,5,CLE,0.6333333313465118,1.26666666269302
2021,5,DEN,0.0,0.0
2021,5,HOU,0.0,0.0
2021,5,IND,0.0,0.0
2021,5,JAX,0.0,0.0
2021,5,NO,0.0,0.0
2021,5,NYJ,0.6566666642824809,1.3133333285649582
2021,5,SEA,0.6566666642824809,0.8755555523766388
2021,5,SF,0.6566666642824809,0.8755555523766388
2021,5,TB,1.3133333285649618,1.31333332856496
2021,5,WAS,0.6566666642824809,0.8755555523766388
2021,6,ARI,0.6566666642824809,1.3133333285649582
2021,6,CIN,0.6566666642824809,2.6266666571299235
2021,6,DEN,0.0,
2021,6,JAX,0.0,
2021,6,MIA,0.0,
2021,6,MIN,0.0,
2021,6,PHI,0.0,0.0
2021,6,PIT,0.0,0.0
2021,6,TB,0.0,0.0
2021,7,ARI,3.133333339293798,0.0
2021,7,CAR,3.133333339293798,0.0
2021,7,CHI,3.133333339293798,0.0
2021,7,LA,3.133333339293798,0.0
2021,7,NO,0.0,
2021,7,NYG,0.0,
2021,7,NYJ,0.6266666611035665,0.0
2021,7,PHI,0.6266666611035665,6.266666678587592
2021,7,SEA,0.6266666611035665,4.177777785725062
2021,8,CAR,0.6266666611035665,4.177777785725062
2021,8,HOU,0.0,5.6484444474180515
2021,8,IND,0.0,2.205999992539482
2021,8,LAC,0.0,4.41199998507897
2021,8,MIA,0.0,2.2059999925394815
2021,8,NO,1.1029999962697425,0.0
2021,8,NYJ,2.545666664962967,2.8853333373864456
2021,8,PHI,2.545666664962967,1.9235555582576305
2021,8,SEA,3.333333338424563,2.9737777895397586
2021,8,TB,2.8853333373864496,2.8853333373864474
2021,8,TEN,1.4426666686932246,1.9235555582576305
2021,9,ATL,1.4426666686932246,6.614666704336799
2021,9,BUF,0.6549999952316284,8.346666709582006
2021,9,DEN,0.0,14.073333438237508
2021,9,GB,0.0,14.073333438237508
2021,9,JAX,0.0,0.0
2021,9,KC,0.0,0.0
2021,9,LA,0.0,0.0
